sampletweets,label
top reasons why modi deserves another term via,1
its not important illiterate get fooled many educated people come the trap fake cos income scheme housing projectsthis like hypnosis were person has been blinded hypnotised the name religion fake nationalism bubble created modi media,0
this the what when netas speak truth and just with empty knowledge governance its from there own party,1
yes disastrous but how different from farmers modi gov ofc apart from the huge amount money required,0
for whatever hes worth modi has shown strong leadership sachin pilot untested yes place pilot you had said manmohan singh yes has experience but the point whether the mahagathbandhan can last out full term are looking for stability development,1
did bjp rule japan what the basis your projection modi rules gujarat for years has turned japan these imaginary comparisons are useless and doesnâ€™ have any value,0
india was ranked out countries environment protection index this rank dropped down massively recent years and now you can guess why modi has been war with our environment and ecology,0
ohh sorry didnt got the sarcasm was thought you were bashing modi for helping industrialists and businessmen anyway,0
most the pro poor reforms were taken upa nrega rsby nceus forest rights act right foodthough efforts failed but atleast were attemptedmodi gov seems pro richthey rejoice ease doing business à¥ˆà¤‚à¤¿à¤‚ but dont notice hunger index dip only acronyms,0
modi injected that much hate and bakhts are his blind supporters tbh but happy the people like you are mature enough who can differentiate between wrong right,0
watch aimims akbaruddin owaisi mocks modis chowkidar campaign says will provide the cap and whistle really wants chowkidar,1
when you support modi you enable these vicious trolls online and the ground you unleash monsters different level,0
but leftist and people who dislike modi and called international media wonâ€™ stress this they like the pakistani narrative how much ever lie,1
kashmiri politician alliance with says pakistan zindabaad cong leader sidhu says the same thing pak says cong zindabaad hopes cong wins the elections pak cong indians have make lasting choice you want india choose modi for pak choose cong,1
the income support promised bluff announcement modi government already giving rsyear through dbt subsidies simple arithmetic rs for five crore families works out rs lakh crore which less than rd what being given,0
youth will vote and certainly vote for modi bjpwe can crosscheck rdmayyou are welcome,1
really the govt has not been able bring back black money which they claimed proudly years ago all defaulters are roaming freely modi mallya choksi,1
after decades power people are poor below poverty line who should blamed obviously congress party should introspect before accusing modi govt plight poor,0
independence movemnets india are going bcuz governmnt mistakes cannot supress people that why instaed keeping good relations with neighbours modi messedup messing everything his country,1
hard say for sure modi seems just much protectionist and leftist econ and with erratic ideas the disease seems too embedded indian psyche now,1
donâ€™ get all even modi was going nominated why wait until the last moment and newcomer should still able win against this weak congress candidate but why present him last minute and make challenge,1
lol that why congress isnâ€™ power kuch aur excuse laao chor modi,1
with the crores spent modi for publicity approximate lakh families can paid per year,0
dear modiji st article published today leading kannada news paper vishwavani very happy inform you that st article about you your achievements article dedicated you namasthe,1
wow families are rich but media has been talking abt following since modi govt came does the following represent india what about the rural distress what about the farmer distress sewage workers schedule caste distress and poor muslims sachhar report,1
plz explain how how did congress betrayed india decades what modi has given poor explain plz,0
santhal paragna singhbhum district chattisgarh tribal lands are being ceased from then big corporationseven after much agressive terrorism pakistan modi wishes them pakistan day,1
siraccount sounds more sophisticatedthe sentence will scheme paisa modi apne dost anil à¥‡ à¥‡à¤‚ daal diya,1
modi international leader now had visited the whole world much possible like tourist yet has will power sit with neighbor and solve the issues instead wants street fight with them,1
good thing modi has made priyanka and raga visit trmples after temples,1
what about bluffs told your modi before elections lakhs bringing back black money you may have forgotten all these poll promises but people cannot fooled again and again,0
dear sir congress giving nayay for last yrs the poor people but provety became increases continued real nayay let handle people modi,0
vote for development how can someone whose sole agenda remove modi can talk development careful,0
sir just one question tax payer the country can you explain how much money will utilised the scheme and from where will come you have already said earlier that india suffering economic loss under modi government how can you revive such loss well,1
hey idiots here the environment problem haunting every country the world the whole world looking for solutions good grace namo didnt worsen come out your hate delusions for modi look france and sweden learn about tackling environment and complications,0
once economist same party has famously said paise ped par nhi ugte dont know they have found that tree fund that lakh crore election dole they are sure country economy after year modi rule,1
thats what modi government had face after elections after much effort towards improving economy congress wants pull back indias growth again,1
modi did promise crore crore jobs every years double farmers income india have the highest unemployed since independence highest farmer suicide perfectly good economy got screwed with demonitisation and poorly implemented gst,1
actually there underline fear among liberals the tremendous mileage votes modi got due mask,1
you are sitting twitter and investigated that these guys have political patronage looks like too good detective skills youve what evidence youve got your modi hate too much that sure youll complain modi youre not getting water your tap,1
much hate narendra modi but anyday would chose not that matters much modi over rahul congress has certainly other very capable leaders but the projection rahul and only rahul candidate might well big folly,0
awesome gut feeling that many poor people feel this way modi,1
vijay rupanis statement desperate times you politicians are strange just like modi you all claim nationalistpatriotic rest antiirresponsible politicians such you should listen what youll burp fear whats come over you all,0
congress party will win seat doubt acchai din annewale hai kyunki modi jane wale chokidar chor hai,1
the modi works far better then congress,1
this only possible great will power and ghotala are with you due your inspiration faster growth india the foundation for new india has already been laid the modi govt with the vision housing,1
what about chartered accountants sir can join programme are your big supporters sir love you modi sir,1
siddharth free have his opinion just becaue anti modi doesnâ€™ mean donâ€™ like him actor and great one that and similarly doesnâ€™ matter where maddy votes for love him actor letâ€™ keep our professions and voting choices apart,1
every insult hurled modi will transform into seat for bjp oppn digging their own graves,1
dont worry they cant win keep trust with modis work,1
modi giving per year after ruling for years rahul gandhi giving per month after ruling for years modi has implemented less than one month rahul gandhi still planning after years who greater,1
suppose you misunderstood was just pointing out the fact that while says wants modi the tata group funds some the most rabid antimodi media houses didnt want insult one the greatest entrepreneurs the country,1
super modi,1
fair analysis dissects the short term politically tinted mercantilist approach the modi government the military has been milked for mileage but denied funding restructuring for the long term ambitions grown but will capabilities fall short,1
after modi winning tuje bura lagega okay with you,1
finally you did agree that modi failed create real job real economy and rahul cashed the opportunity,0
good,1
this new india this indias century because has the yuva shakti take great heights modi govt stands firmly with them via namo app,1
bhakts want year old malala speak issues but are fine modi keeps his stupid motor mouth shut which good any case,1
with the crores spent modi for publicity approximate lakh families can paid per year,0
and yet again the election commission india applying the modi code conduct who the hell niti aayog officer speak and this vice chairman has more backbone then molten choclate,1
ashley tellis modis big successes namely strengthened ties with saudi uae while avoiding saudiiran rivalry japan adds fourth agree with bangladesh lanka maldives also improved mainly due govt change,0
great leader quit bcoz modis tanasaha,1
looters not trusted fooling voters fake promises dynasty millionaire wake voters stand with honest dedicated modi,1
surprised see you promoting him the channelas publicity for his bookwhywill tomorrow you will allow nirav modi and such others also claim innocence,1
only one question jaitley sahaab cong has announced would bare minimum income all indian family you say modi giving more already but your government fixes bpl family howyou cant even counter pappu but still countryshame,1
the kgd gas basin loot raising gas price from dollars for mukesh ambani which alone makes corruption per year throwing away forests adani ramdev and other cronies the scam amounts involved with modi are more than times higher,1
while the narendra modi comes from lower caste and president ramanath kovind dalit congress president rahul gandhi projecting himself janeudhari hindubrahman bjp has support from all the castes who want oust corrupt congress dynasty rule india,0
are illiterate not know well known economic parlance modi govt dishing out lakh crores into dbt each scheme for poor why should hate pappu pity him for his low helping bjpto achieve earlier than expectedwe love pappu,0
how come law and order state subject unless modi becomes rajasthan dont see him influencing pehlu khan case unless pleads guilty conspiracy murder pehlu,0
because are confident that our tax utilised todays india aspirational where the middleclass contributing immensely nationbuilding modi govt recognising the dreams and contribution this important segment society and empowering them,1
ofcouse will keep his promises not like jumla master paku master chor chowkidar janatha jag gayi bjp bhag gayi abb baar congress sarkar india rahul gandhi jai people india will give full support congress coz they trust and believe words not like modi,1
india home the largest number young people modi realises the power youth and has been working fulfill their aspirations build new india via namo app,1
cant understand one simple thingu still finds poverty india after and party ruled pc timemodi has just came for yrswat criteria find most poor families most poorpular families congressbut fact namo again,1
shri nrandra modi kindly arrange stop free sari free clearance loan can avowed all free gifts all fund comes fro indian peoples can have arrange law stop these things indianan peoples not want any free your request gas subside left persons,1
doubt under modi govt citizen now leading life with ability pursue maximum happiness with minimum hassles because the govt enabling better life which improving ease living via namo app,1
most unfair indian poor are not beggars they too live life dignity for years you deprived them their rights and that why they are poor took one modi bring electricity toilet lpg health care every home and modi will take care rest,0
what did modi delivered promised lakhs every poor,0
can understand your emotions bhakt but neither modi bhakt nor congress supporter and sorry for hurtimg your feelings towards modi dont such stress,0
yes shows how shrewed modi and how idiotic inc,0
when congress launched narega dig land for days and get â‚¹ per day liberals consumed fevicol when modi said that pakora selling can considered employment same liberals got orgasm now kamalnath giving better employment for those unemployed liberals,1
modi govt intolerant and dushman democracy lgta actors kisi aur world jeete common man dunia bahut alag hai,0
modi deserves lead country again and again for the right cause progress and betterment every life,1
yes hope modi this term takes very strong steps first year itself next four years yield benefits last years and next term start,1
clearly fake news please dont loose credibility,0
narendra modi chowkidar nai chor facist bjp fails,0
lot stake this elections development the main plank bjp vote last time will modi hes strong leader however this doesnt seem the main plank bjp they are banking nonissues need not specify sad,1
bjp rss abvp modi bhakths media complaint true why fear contest antinational indian people never accept anti any form,1
every country provide social support what was your opinion when modi offered per annum farmers was that master stroke,1
rahuli says modi thief but tracing who says ussr from top can scream against indian feted suppressing free speech emergency harming,1
then why not lakhs everyones account prove modi false btw who all can live hawa,0
inc announces bhakts fiscal prudence congress knows only doles what useless party jaitley modi government already giving more than lakh per family dbt this scheme bluff bhakts wohi toh modi govt already giving much money poor,0
anupam kher and modi doing shoutouts the social media era cute not,1
aunty this scheme would have been announced chowkidar you would the st one say masterstroke modi for the poor stop doing this drama even modi was contemplating implement this scheme stop this hatred for the poor,0
this the agenda pakistan and its supporters india only modi alternative vote à¥‹à¥€ only can stop our hindu rashtra from becoming islamic country wake hindus,1
congress can something like this then modi can better amethi itself could not developed rahul,1
steps taken modi govt control poverty selfie with poor poverty mann baata garibi cess tax all poor citizens mai bhi poor campaign and all his team declaring all bpl cards invalid,0
har bar modi sarkar waste your votes modi,0
from arun jaitley the latest announcement the congress party tested simple arithmetic then â‚¹ less than rd the existing dbt under modi government which averages â‚¹ lakh annually what being claimed the congress party bluff announcement,1
indian prime minister narendra modi has been active reinvigorating ties with number african countries,0
will give modi whistle cap wants chowkidar akbaruddin owaisi deccan chronicle,1
got material for today evening question promise income the poor why not question the for ever,0
rangnath what about modis promise lakh and bringing back the black money kindly throw some light that too dont try become bhakt here,1
giving your citizenship doesnt give you the right say dumb things just please your master remember you can question modi any indian citizen can question you,0
mrs vadra are you afraid small worker bjp then what about narender modi the congress fearful small worker,0
bluff announcement modi government already giving rsyear through dbt subsidies simple arithmetic rs for five crore families works out rs lakh crore which less than rd what being given,0
yes credit also goes all the top rung bjp leaders except modi amit shah for giving exclusive interviews ndtv and keeping alive,1
when modi announced health insurance scheme you raised lot question about budget allocation etc how about todays proposal your partys announcement about k program budget allocation are sufficiently available,1
case you are planning say the video not clear,0
â€™ yearly expenditure will less than the loans rich cronies modi waived last year but will impact lives million people,1
zakka very unfairall your callers were from south india bit mumbai for such serious discussionis bcoz they are more literatesor you avoided the north for their mandir wahin banayenge khatre mein hai modi callers,1
love hitler and modi,1
chutiye this pure political statement member niti ayog modi has killed credibility every institution baad congress apne dalalo bjp against sab bulwayegi tab tum chudia tod loge aur desh lag jayenge,1
the income support promised congress bluff announcement modi government already giving rsyear through dbt subsidies simple arithmetic rs for five crore families works out rs lakh crore which less than rd what being given,0
modi said will give per year farmers raga said will give per month poor people,0
good news guyswith the joining chinook helicopters the the indian air force has become even more powerful the credit goes the honorable prime minister shri narendra modi,1
straight answer tell before india did not had enough money even buy much needed rafale ask anthony now thinks india has enough money pay k per year everyone how because congress was opposition modi govt was power,1
rajasthan governor kalyan singh aligarh rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country,1
gst demonitisation failed miserably that messed the economy completely which resulted much unemployment modi also killing off psu like hal oil companies help his friends,0
they blocked accidental because they suspected that portrayal will leave bad light now the same gang going after this one because they suspect might leave positive message for you sow shall you reap imagine movie rahulgandhi sonia,0
like once said somewhere you could possibly get another narendra modi but impossible get another subramaniam swamy,0
the goal not clear confusion goal drop hint that will translated rural folks poor that congress will give them moneymonth modi did last time congress trying repeat the same lets seehowthis play out bjp cant play high morale they just paid,0
not feel disturbed friend years body opposed mean hindu hindu remained sleeping mode now see some murmuring continue this these buggers will soon realise their limitation need more modi yogi and amit shah say spade spade carry bro,1
per politicians statement manmohan singh money does not grow trees modi will bring back black money from outside the india indra gandhi garibi hato desh bacho rajiv gandhi money lost midway shree rahul gandhi every poor will get,0
pls remember sir that the fastest largest reduction poverty happened when mms was millions india were lifted out poverty also despite global crisis later taper tantrums mms gifted modi revived economy,1
with will have troubled nation bit with the country will undone,0
left right â€“ cji ranjan gogoi vice president venkaiah naidu president ramnath kovind narendra modi and the chairman lokpal justice pinaki chandra ghose this was after retired supreme court justice ghose took oath indias first lokpal saturday,1
quite strange know modi doing devlopment work utter pradesh but dear plan maker implementation done yogi forget yadav early they work only for their family dynasty govt schemes tenders are fixes for them jago jag,1
what said follow developmental programmes and not modi true totally agree but cant blame him for all things other parties have ruled for many years did notice any development modi person atleat notice that urge and will good for india his eyes,1
who made this cartoon the amul guys shashi tharoor looks cute usual but even modi and the sadhu look cute typical amul hallmark,1
defeat modi else will become forever kejriwal one more solid reason vote for modi,1
sorry just retweeted without knowing the fact this video cropped and trimmed did not say that you can check below fan modi not,0
the denial the kanpur ticket perhaps punishment for murli manohar joshiâ€™ scathing reports bjp leader says modi and shah have set dangerous precedent and they will face the same treatment later the chess moves within the bjp,0
yes one get lakh but believe you should know that those lakh are black money and for all the black money congress responsible and you are asking modi its but also ask papu about,0
years modi history where core jobs much black money come india where lakhs every account where smart cities developed st indian history supreme court judges pressto save our democracy,1
game changer for sure rahul gandhi has been fulfilling promises states like chhattisgarh rajasthan karnataka unlike modi who makes false promises remember lakh every account,0
sir when modi does that ppl like dont support for own political needs hence point preaching from fence now,1
rahul gandhi announced that congress will form government center will provide year poor families the country this announcement not like fake jumlas lakh modi its possible and will,0
ready make your family friends ready because you can tell your next generation voted for which will feel better than telling wasted vote vote for new india vote for vibrant india vote for strong india vote for narendra modi,1
how wish modi discussed about foreign policy esp about china and pak with experts much might have discussed with his tailor his mehnga suits and much debated with amit yogi about boiling not before using cow products other than milk,1
have you heard the nice joke modi for giving lakhs every farmer havenâ€™ received penny yet how about you chowkidar,1
you did not mention the singapore airline gave priority tag from kolkata singapore just because title happens modi well the check guy said your modi strong and good guy feel proud,1
election commission will only work wedding cards stop the release modi biography useless,0
there your unroll thread the most underreported disaster modi govt has been its attack our environment its not exaggeration say â€¦ enjoy,1
for all the histrionics that have marked modiâ€™ term office three achievements however incomplete are likely make real difference indiaâ€™ strategic fortunes over time via,1
you spoiled modis chances more defending himawwhere were you i hope you would have defended him then,1
arun jaitley said the narendra modi government has annually provided â‚¹ lakh crore the poor way various schemes subsidy transfers ayushman bharat and kisan initiative,0
think there two wing india right wing wrong wing right wing always right and wrong wing always wrong kaho dil modi fir,0
says most used brand agree they are the top source fake news and propaganda keep entertained right time reuse their headline big blow modi,1
exact same india upper caste savarnas support modibjp,1
anything remotely caught the scam then ministers will have resign and corrections will made and witnesses will die compared modis where witnesses will killed more corruption will happen pay media divert and resignat,1
once again all comes down two ideologies modis promise empowering you you can pay your own bills and live life dignity pappus jumla freebie where indian economy will spiral down mess cant get out,1
haha this guy works for ambani modis friend behind this rafale tamasha are ambani brothers ambani wants his kirana store back power isnt nirav modis younger brother married some ambani girl one the guys was arrested too tv not doing well either,1
the last years the govt headed introduced dbt through banks besides subsidies for food fertilizer kerosene ministries handed over subsidies the poor through the dbt which was enabled aadhaar bjp jindabaad modi sir,0
people killed communal incidents tops list,0
good giving the poor not ambanis adanis bogus bhakts question frm where will the money come bhakts frm where will the money banks plundered modis friends the tune lakhs crores come poor need money for survivalnot for furthering business luxuries,0
some guju friends are confident modi will come back told not possible will get same seat they are happy even hack evm they say,1
dear shri narendra modi your played vital role making banking industry worst place work your efforts ensured india privatisation psb and prosperous and wealthier life private banks made mistake but sorry not now,0
sanghis buy every step that for ambanis adanis modi waived lac crore loans for his friends you all just love but nothing for poor,1
never will not war guns and bombs will economic and diplomatic war which going this time pakistan will proxy war through terrorism which doing and has been will win only and only modi comes power again mind,1
you started abusing modi poetics over count down start modi not atal whom you blackmailed too much,1
big bjp politicians are abusive and look down upon women including arun jaitleymodi rss chief mohan bhagwat see the proof à¤¾à¥‡à¤¶à¤¬à¤šà¤¾,0
anantharaman very well deserved for british raj onlyin the name freedom expression making all nonsense earlier voice aap now only voice against modi times now please dont call him political analyst know nothing about politics except talking against modi,1
mig the â€œgroundbreakingâ€ measure end poverty the revolutionary step not modiâ€™ â€œjumlaâ€ its promise leader who can trusted being credible à¤¾à¤‚à¥à¥‡ à¤¾ à¤¼à¥€à¥€ à¤¾ à¥¤,1
matter what anybody does wont change the fact what modi loyalty him doesnt depend what others dohis actions have spoken enough someone according you anti national and modi despite being power doesnt get them jail,0
chowki dar movement one the finest marketing strategy asses potencial voters through social media you are genius chowki dar param shradhey modi,1
ignore your own peril hindus you vote dmk any ally after seeing this you are poisoning your own future generations wake modi haters,1
will vote but indeed modi not even far down the bottom the list,0
when nation celebrates festivals and disappears foreign shores and becomes inaccessible even his party spends time with soldiers posted border areas and shared their smile,1
burnt house jaffri mpburnt narendra modi gujrat riots all women children were cut pices including jaffri himself was dismembered alive narendra modis rss army doing mass murder with impunity modi,1
thats modi magic for you guys,1
believe ground reality something else hardcore modi sahabs supporter but you ask the ews they are happy with the freebies electricity water etc but there one thing for sure aaps alliance with the congress makes the aaps bent mind quite eminent,1
jaitley says modi govt already giving more poor than cong has promised probably right poorest poor chowkidars have received cr,0
same like narendra modis promise credit lacs everybodys account lol,1
with the crores spent modi for publicity approximate lakh families can paid for one year,0
whatsapp group had send together some groups that are easy work together you can please update this version that soon the message goes out the group together for the betterment political modi this small request will filled you thanks,1
why are you rattled man nobody forcing you vote for modi you have every right vote for whomever you want same way also have our own rights let the people our country decide who fake and who truthful,1
actor madhavan offers support modi urge voters cast votes elections gets trolled liberals via,1
haha â€™ good see following â€™ example making plans for the poor rather than caste religion donâ€™ know how feasible this but kudos for pulling indian politics this juncture,1
sir mark words made fantastic job for poors nation which you failed act for dont worry generalyou are too junior politics otherwise you never made comments like bhakth mtime think abt manrega which adopted modi average own marks,1
haha â€™ good see following â€™ example making plans for the poor rather than caste religion donâ€™ know how feasible this but kudos for pulling indian politics this juncture,1
hate for modi and his supporters where you start your argument why you expect any respect you and your views then,0
dear prime minister modi you have found true leader the academic director school palwal and promise motivate people come out and vote that you can take the task you have started fruition mai bhi chowkidar,1
dont blame kalyan even modi blame yourself because you let these people scot free and media never forcibly raise its voice against all such acts since when bjp got controlof media and made godi media,1
did mention modi answer was correcting your tweet its per month thats with that figure actually congress can claim they are providing double the amount month which nda claiming for year isnt that nice,1
sanghmodi effect earlier even those who harboured such feelings did not say did not practice but now the hatred and bigotry had been normalized and legitimized that breedinf more and coming out streets with rods and hockeys à¤¾à¥‡à¤¶à¤¬à¤šà¤¾,1
giving lakhs and congress announced its good figure gone down whats wrong may modi gives its but others announce its bad,0
dont need your money rahul our country once again wants modi prime minister,1
majority win for bjp but those years have passed bjp probably may just about win but they are unsure congress getting majboot lacklustre performance bjp govt due its liabilitymodijaitley majboor,1
thought india was producing jobs day turns out modiâ€™ policies destroyed crore jobs thatâ€™ jobs lost every single day indiaâ€™ joke,0
agree with per logic modi way more successful,1
national conference candidate starts his speech with pakistan zindabad election commission random person prints vote for modi his marriage cards election commission letâ€™ issue him notice thatâ€™ our election commission india,0
producers actor belong bjp the director involved vibrant gujarat this violative all norms,1
modiâ€™ three foreign policy wins carnegie endowment for international peace,1
why have they not been hanged modi afraid losing right wing votes,0
modi transforming india this video needs super viral please spread this ahead,1
bad being the india modi should purchase his clothes from fashion street mumbai his sunglasses from palika bazaar and shoes from kanpur correct farhan bhai,0
just like you â€™ also spreading awareness own way not forcing you stop work vote against modi,1
yes absolutely right only modi,1
have been saying from dayhe sont misjudge him modi his dumbledore much like snape will forever mistrusted even hated,0
first tweet money lakh people stolen congress per year scam the theft amount would crore per year which something that modi robs daily,1
small dipstick survey the smoking zone filled with salaried guys most are hard core anti modi guys seem say stupidity highest order,0
the scheme hard understand for modi dumb bhakts like you who will stoop any lows just lick their masters know how much modi has spent his marketing the last years have the balls tweet the data,0
new formula loot the votes poor people like your dadi father and mother but feel the sentiments the poor people when visited our village believe your party will desimatd from odisha this time phir bar modi sarkar,0
hal ongc has been made sick modi ongc ran out money when was forced buy failed modi gujarat petroleum,0
â€™ election time s contest everyone else seems fight and defeat him thought ponder,1
yes read that after godhra vajpayee sir was very much adamant take resignation modi but advani didnt let happen sympathy for advani joshi everyone have pay for their deeds,1
can make person who sleeping but cannot wake person who pretending rest topic here hope better future our kids,1
like most communal minorities they want special schemes policies cavour them rather than secular development all hence the blind hatred for modi,1
coming soon â€œhow waste five long yearsâ€,0
why does pakistan send terrorists india and specially kashmir for the cause muslims why pakistan worried about modi,1
this bhakt eligible speak despite the mcc action for such guys its not model code conduct but modi code conduct,1
all young only modi support,1
you mean all anti modi will get per month your world all rich are modi supporter,1
when modi launch per year farmers support many economist were asking about how this money going come and want see their faces today,1
first they came for advani,1
good analysis did get the trend congress getting wiped out right through this train technique if reading rightmodi jee will back with support from allies bjp nda con upa others agree,1
sir three year old nephew says bharat pradhan mantri narendra modi and when sees rahul gandhi always says pappu aagya dont know who taught him such clear difference between both you,1
also tried convincing one lady vote for modi god â€˜avaru nam janakke yenu madilla yaak haakbeku heli congress nammana nodkotaareâ€™ this real pulse but contrary met one more but sourced all benefits hence supported bjp and modi,1
the point raised chfawad hussein considered very strong and compelling for think that whos teaching democracyneedless saywe are speechless against this robust retortits time think for everybodydue modi regime kahan gye hum,1
voice india compulsive liar ayyash chor and hardcore murderer one the best episode watch what people india think about jallad,1
what every poor indian will get their bank accounts per world media going gaga over congress promise eradicate poverty india indian media which believes and publicises every jumla modi throws people questioning over fiscal numbers,0
fool have any clip where modi had said will give lakhcongress and their followers became fake factory,0
narendra modi demon demon for all the corrupt people our country the flow money into their pockets has come end all because modi all antimodi people are corrupt that why they hate him much,0
the screen only showing jagan god fathers kcr ktr left side and modi right side self goal again,1
one simple question why havent you this till why next election only when have more options favour modi over raga,1
yes politics let the best team win but tomorrow will modi ï¸ï¸,1
rayvi kumar march Â· share share share pls christian news exorcism while they make fun indian rituals this what christians,1
ever full â‚¹k given per person minimum k people would covered with the amount modi spent his own publicity,1
securing health education wellbeing freeing women from social evils protecting them against despicable acts empowering them economically socially all are being done the modi government this new india for women our country via namo app,1
this the exact reason modi did not make the pmkisan payout rs and kept rs the latter amount does not kill incentive work big enough make difference and but not big enough subsist and kill incentive work,1
shameful congress hurls atrocious namard insult modi makes personal once again,0
cant eat meat any area where rss modi team exists will killed going with buffalo,0
dont worry muslims have stopped eating buffalo meat else will killed modi rss grp and only goes for chicken rest not allowed,0
for the st time since his mysterious death nation questions the intentions and people behind his death tribute lal bahadur shastri the tashkent file,0
agree madam aap has done great job but still they need fight become national party right now their organization too weak challenge modi govt sure next election they will position till then congress much better option than modi govt,1
well say but just because gonna provide something dosent mean there demand for,0
you can read here thread the most underreported disaster modi govt has been its attack our environment its not exaggeration say â€¦ see you soon,1
the way anti modi pro porki elements have grown there could unwanted events occuring during election security forces and local police should high alert till make modi reach parliament again,1
going step ahead women development modi govt working towards womenled development right from birth the policies govt are enabling health wellbeing taking care the womans education for bright future via namo app,1
respected modi sir common man and belongs middle class family have not received pmay clss scheme benifit even after months applied bank said way track where application please help for,0
madhavan responded modiâ€™ tweet asking actors encourage people vote lol,1
congress knows that could not defeat narendra modi any way possibleso now they would stoop any level possible even destroys economically poor person getting â‚¹month without any workhow would the economy grow without productive workers,0
its not but raga playing with the sentiments poor for regaining the power himself knows impossible task country like india the sole aim this bluff modi hatao instead garibi hatao,0
but you guys told that afyer modi they have been paid through and bank accounts you mean modi failure,0
well being expectant new mothers has been accorded highest priority modi govt benefits institutional deliveries routine antenatal care immunization appropriate financial security maternity leaves are now reaching crores women,1
your generals are wise enough remain silent disrespectful selfish approachs towards soldiers regard the fab standoff tall claims shooting down f casuaties general know the truth the embarresing substance misleading claims,1
modiâ€™ ability jumpstart this transformation while avoiding enmeshment the current intragulf rivalries and while preserving good relations with iran demonstrates agility that has eluded even the united states,1
and check switzerland agreement they told that they will reveal the name after september agree modi didnt bring back black money but atleast tried stop direct benifit transfers,0
see posts here tell why modi has been given earth award youfor systematically destroying our ecology every way possible pls explain earth award earth destroyer,0
there are more people like him from support for modi,1
but dont worry indias hate and war mongering extremist hindu modi will also blame this pakistan and will another speech settling the score that his blind followers can vote for him again,0
boss since sab cheez mein nehru bich mein hate hai agree rahul buffoon just way less buffoon than modi,0
please ask first your modi for killings innocent kashmiries and gujrat muslims,1
ignore the trolls none them have anything valuable say but why did modi select the two actors did why not aamir shah rukh who have huge fan bases his intentions are pure why not call all them help did and did just miss,1
far cow lynching goes too very unhappy with the way things were miserably managed dont expect narendra modi talk about cow lynching and dont expect rahul gandhi actually talk something valuable and strong trust one absolute sense,0
bjp manifesto check has modi government improved cities and the lot the new middle class via,1
why should send notice the person who prints vote for modi his wedding card every persons right campaign for the leader chooses the receiver has the right vote for his thoughts whats ecs problem this,1
now all tami bloods will like goback sadist modi asingam ungalku ithelam lesson stop your tamil communalism first,1
modi his last years has only worked for his rich cronies friends rest india has been thrown the wolves with his anti poor anti youthanti farmer anti women anti minority policies letâ€™ usher change ï¸,0
fast paced development under modi govtâ€™ transforming india forever jai namo,1
the poison inside you against modi though year and month old,1
modi has angered some opposing legislators with his chowkidar campaign,0
after dbt transfers modi all middle mend who were pocketing took complaint rahul save them this scheme came into place from most qualified creating such scheme notorious criminal,0
dont think you your master understands the economic implications this scheme and has nothing with modi,1
the way modi pitching everyone against each other india pakistan will rather happy makes the govt again,1
march today breaking news hindi news latest news modià¤†à¤œ à¤¾ via,1
modi shah duo hijacked rss not even tolerate critics within when blind bhakts will understand this,0
indian media thoroughly controlled modijaitley wouldnt publicize congress scheme congress need find out effective alternate means take this scheme masses,1
analogy gives money to big businesses accept his analogythen majority this employees pay corporategst income taxes which helps fund majority pro poor schemes for all common people,0
impressd modi govt scheme and will vote modi but you cant ignore this fact that people still getting less than government should take more step order remove poverty completely,1
locked for reason knows people will question him now can back cursing modi peacefully,1
this gimmick being played our very own prime minister awakens all the celebrities spread awareness about voting during election time and these actors duly respond him which makes public think that they support him and modi end gaining their fans vote,1
dont know modi shah have heard the old saying upar waley laathi awaaz nahi karti historically mostly falls the overconfident ones,1
did modi bring money back from swiss banks promised right then what face you have ask questions,1
sure that dumb like you can only fit for chaukidar job dont you congress bootlicker modi chamcha good for nothing à¤¾à¥‡à¤¶à¤¬à¤šà¤¾,1
how for self how kejriwal begging for chanda you get nothing better than modi selling tshirt for the same tex collection for government you get tshirt explain,1
what liberals told themselves after modiâ€™ win but have still screwed,1
watch scathing indictment modi sarkar jan manch organised peoples movements groups delhi after big promises today the reality demonetisation robbed the poor youth donâ€™ have jobs people are not getting their basic rights,0
that insurance scheme what dear modi launched call that ponzi scheme can make right based would game changer and bring liquidity rural and semi urban markets,0
modi phobia only need hear the speech poster boy and confused man confused man creat confusion only,0
would love have you volunteer for modi ground big fan tmkoc,1
please pitch mrs priyanka against modi varanasi naturally modi will choose second location pitch mrs priyanka there too bjp manage win would need vacate one seat for congress guaranteed mrs priyanka will win both,1
not really many well educated intelligent people are coming out bhakts because they are ultimately communal their heart and modi has basically brought the atmosphere being acceptable and even ugh desirable,1
your favorite leader speaking flowery language yet you will talk for hour with him how modi and bjp have spoilt the political discourse this country,1
this pales comparison kejriwals iconic defeat shiela dixit from new delhi constituency his valiant challenge modi from varanasi,1
think pai has forget atal think was not much power full modi but knew what rajdhram but sadly knowledge rajdhram issue most powerful prime minister,1
isnâ€™ prime minister modi doing the same theyâ€™ two parties trying offer better schemes the voters woo them towards their party would support the congress party any day over immoral unethical bjp party,1
might talking abt other modi who knows â€â™‚ï¸,0
depiction modi biopic has made congress myopic much that they are unable see the truth,0
might lucky not indianswhat modi did you are talking could not anything yrs because got country handed after british india was rd largest economy and had million mobile connections,1
under modi govt poor becomes poorer rich becomes richer eradicate this,0
