sampletweets,label
Why Twitter will soon become obsolete? http://www.imediaconnection.com/content/23465.asp,0
wide awake   NOT!!!,1
yeah me too. Its been awful weather here for the last week so that stinks. Kristis comin down and moe said mmmaybe he take us for  ...,1
- You: hi Stranger: HELLO I AM FRANK LAMPARD HOW ARE YOU You: fine You: and urself Stranger: i am gay Your... http://tumblr.com/xaj24dkly,0
you'll always be my one and only...  [12*23*2007],0
#3turnoffwords this shit sucks,0
#asylm J2 panel is over. Guess it's back to normal life.,0
#poemsunder140 ....started by @shannonelyse1,1
#squarespace brighten my bad day! i never win anything...,0
" #Susan Boyle didnt win! mh well, diversity was very good though! CONGRATZ!!",0
#twenty20,0
" &lt;--- That is all, and believe me.. it's enough!",1
&lt;3 goooood timessss,1
&lt;3 GrAdUaTE 09&lt;3,0
" &quot; Vandals paint swastikas on home of author of gay, lesbian church story : Naples Daily News&quot; ( http://bit.ly/11zyzl )",0
&quot;An unknown error occured (-4)&quot;. uh oh. iPhone OS 3 fail so far,0
&quot;experts (homers) predict Eagles to go 12-4 and Giants to go 9-7/ BS! http://www.dailysportspages.com/forums/showthread.php?t=49343,0
&quot;I know you hungry so lets go outside on the balcony so you can eat&quot;....,1
&quot;I want you so bad it's driving me  mad&quot;,0
&quot;The 10 Men a UK Female Internet Entrepreneur Should Know when Starting and Growing a Business : The Next Women&quot; ( http://tinyurl.com ...,1
&quot;The truth is hiding in your eyes&quot; @patita @MissMarian  Paramore ï¿½ Decode @Daninho502  ? http://blip.fm/~5ytke,1
&quot;Try to turn on my tv to get you out of my head. I've got this feeling inside that I just won't admit...&quot; (that is literally how I feel),0
" &quot;well, the truth is I miss you so&quot;- Coldplay",0
(tears) :'-( Today is the last day with my kids...They go on summer break at their Dads tomorrow. *sighs* http://plurk.com/p/x8j86,0
(unsure) (annoyed) http://plurk.com/p/1230lz,0
(via @designrelated) are designed gallery exhibition postcards/mailers going extinct? via NYT http://ow.ly/fHJc,0
*BeautifulyLost,0
- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!,0
-- *hummin* I SAY &quot;shut up &amp; put your money where your mouth is&quot; ...headin' out to reality. Cheers Twitter world!,1
-- . *sigh* You cant love someone that doesn't love you back that's like stalker status . GET a divorce &amp;&amp; move on . Trinity.,1
" . . . . going back to bed, because I'm lookin' around and don't see a reason to be awake atm. Be up in a little.",0
"-- . Aiqht Goodniqht . Tri, Neena, Malcolm, Chaise , JLew, ATL &lt;333 Love Much . ",1
-- . Triiiiiii .  ily . even if Chaise doesn't . =D *dies of laughter*,1
.. i wantt hiim soo badd !!,0
" .. watching tv , bed, shopping w. mom, out w. trent hopefully, i need my best friend",0
... had weird encounters with so many homeless/creeps on the walk home tonight all by myself   awesome... really...,0
... Rained out truck race,0
... Why am I feeling worse??? F!!!,0
.... Feeling pain and happiness at the same time. How confusing!,0
..... hot choco is the best!,1
....in a shirt and panties. celulite,0
..had to turn back to North due to body on line. So missing Design Council Design 4 Tech Transfer event   http://bit.ly/pXrzV...,0
..y everything is so hard? :/,0
.bueno good bye. good night,0
: Beach day with Scoobs. =( : Still no phone.,1
" : Let's have fun,. When I give ya what I give ya.",0
:[ I don't want to move!!!,0
" :-D ))))))))...WHAT AN AMAZING NIGHT,DAY &amp; NIGHT AGAIN!! HI TWITS! I MiSS U GUYS",1
@ canaveral national  seashore,1
@ progressing in the production department with &quot;The Uprizing&quot; thats the priority getting the head nodding beats and then we reach out,1
@ taylorrhicks enjoy chicago..b new venue is always cool. You shine everywhere you go. I know who you are. In time so will everyone.,1
@ the train crash in DC .....,0
 @ Thestreetforce  ',1
@3sixty5days makes me smile.,1
" @adamisacson My first day off in 3 weeks, and my child got up before 7:00. So watch for me on &quot;Nancy Grac.. http://tr.im/khKW",1
" @adbert: &quot;#Video [Woody Woodpecker â€“ The Barber of Seville] I am great, @klitoria, just wishing to be a ch... â™« http://blip.fm/~7g6r0",1
@alexrauchman I am happy you are staying around here. Drexel is a fabulous university. You should be proud. yeah.,1
@alvinkschneider what happened to angels and demons and lions and tigers and bears!?,0
@AmericanWomannn Well that sure minimizes the impact...LOL,0
" @ange_black @sween I call dibs on the Voltron arm. No the leg. Wait. Where are my manners? @baileygenine,.. http://tr.im/oERy",1
@CharlottegC I just saw ur mum,1
@chloelunn and @meganmcdowell GET YOUR FAT ASSES ON HERE. NAI.,1
"- @codinghorror See, three external monitors on one laptop, http://www.twitpic.com/6e3zp Win7RC  1 x 1920x1080, 2 x 1280x1024",1
@copicmarker&quot; facebook.com/copic.marker if you're cool. Or if you're not cool. Maybe I'll send some cool .. http://tr.im/oyT7,1
 @crewislife  you want to start the morning later; in New York we can do that  (Californians have it even better),1
@cybervenus http://twitpic.com/75kwb ~ LOL LuV IT! &gt;&gt; http://twitpic.com/75hsg Did any1 find or c 1? #a.. http://bit.ly/mUMFh,1
@dandelionas is making fettucini and garlic bread!,1
@danregal  tell @pfont i said Happy BDay!!,1
"- @Darcy_Lussier @lkrammes I went to work once last year with no pants. Ironically, that was my last day of work at that job. FML ",0
" @DirtyRose17  told you, you would sweep haha :-p",1
@dreamingspires. there r many gr8 science cartoons http://bit.ly/6EW4Q http://bit.ly/gXH3q http://bit.ly/18sjXI http://bit.ly/KEAy2,0
- @Em91 Edinburgh fringe is only 10 weeks away?! I need monies  Btw I'm Elliott from @angryfeet - blame @howlieT for the Twitter intrusion,0
" @emilymariie why didnt you come to school?? have you done the short stack thing by yourself, or do you still need me?",0
"- @EvertB which one? http://bit.ly/10o8LW, http://bit.ly/Nh82S or http://bit.ly/wr8Vz - latter for the US Store only  #iphone #comics",0
@georgediaz #Magic ..thinking less than 50 % chance Hedo stays in Orlando. He's gonna go for the $$. They all do. Can't blame him though.,0
@Glamicole ..now who wud make this beautiful plc cry?,0
@HaterMagazine: @damienrandle it is now the outer fat kid.,0
"- @haugern The servers are now backup, if you experience any more problems then please let me know  Sorry about the delay...",1
" @hawaiibuzz: &quot;yes, i am lol j/k luv this! @DJDolceVita: &quot;you are like a gentle breeze that has blown throug... â™« http://blip.fm/~7s7mn",1
" @hellopnsdear se MORREA a mi Joseph, no no se vale.",0
@hidingesther @linininiooh are my future rooooooooomies! NYC holleR,1
@Hijack_King7 I hope u have cheeSe burgerS 4 @Snubbmatic LMBO,1
@iamyas awesome,1
@ivegotzooms I am nothing of the kind and everything of the sort http://tr.im/mLsn,1
- @jerrybattiste &quot;..pick up some flowers for the teacher..&quot; I'm jealous! I want flowers without having to be in the hospital to get them!,1
- @joaoqalves Think again   Talvez seja do Ãªnfase na cifra. Mas atenÃ§Ã£o: &quot;Security is a chain; it's as strong as the weakest link â€¦,1
@jonasbrothers Why is your YouTube account suspended? lol Single Ladies dance? I NEED TO WATCH IT AGAIN!,0
- @JuicyJones I know.. SOLD OUT though.,0
- @kaitymarine - watch E3 @MCMudkips - Will do,1
- @katherineholden Thanks K! Here's hoping! Pretty nervous though...,1
@katiedontcry should get on aim and talk to me. i miss her.,0
@kcome ?????????????????????????????????? ????????????1000 Followers???????????? http://tr.im/mWKn,1
" @khead I'll tell ya, grocery store. It was better when you blasted the oldies. Sugar Ray does not make me.. http://tr.im/jd0y",1
@kvetchingeditor's kashrut convo makes me want to keep more kosher but my roomies catholic &amp; he has a pork loin in the fridge #kosherFAIL,0
@Leloz isn't home neither is @sozi1 ... @althani96 U BETTER HAVE IT!!!,0
" @LHSOPERAFIENDS yall bitches better wake up early to go to the LA Opera, kay!?",1
"- @littlecharva - I'm immune to dentists' drills etc now, it just doesn't bother me at all. Having gum lift surgery next week tho *eek* ",0
@lolife4life where r u tonite im still awake!,0
@lorinimus hates Bebot App,0
" @masareus&quot; @dhempe congrats bhai, but like the oldies in &gt; used to say - arre bhai kuch kam ka http://tr.im/ox5G",1
@MelodyChase,1
@mgph3nom chilling on twitter via my spanking new blackberry w/ unlimited internet : http://tr.im/mZVC,1
@michaelsarver so do you give him every inch of your love every night?,1
@mimbles @WParenthetical,1
 @minghao Maybe you can pop @StarHubCares a tweet. They are quite active on twitter.,1
" @MsNovember It's a shame all the women in Mamma Mia are so horny, since all the men on this island are so.. http://tr.im/kmET",1
- @nibaq Thanks for letting me know. I'm going to check out Eureka later with this knowledge,1
@Oneshine What are u referring to?,0
@plmusic22,0
"- @PoisonGirl10 What's up? @sevgli Hey you!  @lowridergrl I'm doing ok, thx. You? @cristinerafae You, too! TTYL! @Nic0pic0 Oh, sowwy! lol",1
@RAPPUBLICIST HAPPY MOTHERS DAY!,1
"- @raybooysen I knew Sharepoint was written by interns, I just knew it !! ",1
I miss her so much already...,0
just practising.....how I feel,0
Miss my love Jamie,0
FUCK YOU!,0
my head feels like a bowling ball,0
my heart hurts badly...,0
FS keeps crashing when I try to load Bungie plane.,0
My current headset is on its deathbed now!  My dad gave it to me just 3 weeks back!,0
....    My mood is currently BLAH . Sitting in a parking lot,0
I am happy,1
...that is all.,0
everyone went home. and not everyone was even here! ~CMF &lt;3,0
fed up....,0
"    fuck, fuck, fuuuuck!",0
"    Not feeling it today     And to make matters worst its super nasty and rainy outside, YUCK!",0
@Beansummer,0
"   Awwwwwh  i wanted Aiden Davis 2 WIN, i &lt;3 him so bummed he didnt ",0
bed time now....,0
Faltam 4 dias para o World Drawing day,1
"   Friends like these ... no thanks, I'm not fake! ^ ^",0
haha omg. stayin steezy &amp; mowin the lawn... loviie still here &amp;&amp; goiing tanning soon.,1
i think my bf is cheating on me!!!!,0
i wanna play with my camera but i will settle for playing with iv's and heart monitors,1
i want an octo drive,0
"   I want to display my pretty voltron!  Upside, I get two pretty voltrons!",0
i want to find a way to put my photos on phone here i have Bluetooth in both phone and computer but it doesn't work,0
IN an effort to bring you the best content we just added at lease 30 hours to the release of The digital Rapture.  soon... hang tight,0
#NAME?,0
"   J, you are right... it hurts.",0
"   kinda but not really, but kinda ",0
"   let's have a moment of silence for our childhood homes... sadly, it can't be replaced and we can never go back",0
lol all these #robotpickuplines are hilarious,1
"   man, oh man     (i should punch myself in the head, but im ok with that)",1
"   my friends can get with ur friends and we can all b friends, shit, we could do this every weeknd.. Aiigght?  with coop n the crew",1
"   No man is worth your tears, and the one that is won't make you cry!",0
rain rain go away!,0
storms are scary!,0
such a beautiful satisfying day of bargain shopping. loves it.,1
Tell those girls your clocking out lol,0
thank god today is friday !!! I love Ti Ti! &lt;3,1
the batt to my internet connection died.  Guess its back to the mobile!,0
thrilled about being at work this morning,1
we break dance not hearts by Short Stack is my ringtone.... i LOVE that song!!!.....,1
www.apple.com/iphone now has it for the 18th,0
#squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot,0
(unsure)  (hassle)  (:  (music) http://plurk.com/p/yq08l,0
exhausted,0
i want some ben&amp;jerrys cake batter please ugh,0
my life is very lazzzzyyyy!!!!!!!            ***********,1
"        wish ella was on or somebody,,,,",0
ish in a good mood .....tlk to me,1
i think i'm going to go 3 a long drive then when i get to the pacific ocean open my car door and throw my pc in the ocean,0
what the hell BBC?,0
#canucks,0
I dont like this weekend.. Huhuhu ( (,0
I'll get on it right away!,0
-     J + A MADE NiCE..... TWiCE!                     for now ;],1
loves life atm!   its brilliant XD,1
who else is in a happy mood?? =D,1
!BYE EVERYONE!,1
...lonely night,0
blue does not work,0
geez I'm feeling their pain,0
i miss my summertime daley.,0
"    on the computer ... . . . . . . *ill*    lol,       no fuckin goin to portugal        ",0
SO FAR SO GOOD!,1
TODAY WAS A GREAT DAY!!!,1
UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,0
#Battleground,0
"   a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot, a lot.",1
Awwwwwh  i wanted Aiden Davis 2 WIN  i &lt;3 him so bummed he didnt,0
Curtain drops at the Crown Uptown after 32 ye http://www.kansas.com/news/featured/story/860875.html,0
eh  must leave New Mexico and soon!,0
fail maths  i knew it i was just too slow,0
"   From Gongwer OH Report, sounds like leadership still considering library cuts, not considering tax increases. #saveohiolibraries",0
fuck sake. Why can things never work out for me?,0
"-   going in town todaÑ‡ with mÑ‡ cousinnn, [Ñ‡]     netball match was cancelledd ",0
hoping to see my baby girl,0
i don't even know.,0
I just lost a member of my family,0
I'm SICK of bedtime battles,0
i'm so cold this morning......       i have chills all over.....,0
Just...,0
No no no. Tonight goes on the books as the worst SYTYCD results show.,0
no shopping,0
"  - Poor lil mousey, just out enjoying the sunny day. I don't think I'd feel so bad if it was a big gnarly rat though. Dbl standard? Yep.",0
-- that's an EPIC sad face.,0
This magazine story just broke my heart at the dentist's office today:  http://tinyurl.com/ngbq2c,0
Tiger Woods is up by 2at 18 via http://nascar.com/racebuddy,1
wanna go meet wifey but can't....  this sux   :'(,0
Wondering why I feel like I do...I'll feel better though...Its all good! I'll be happy inspite of...Tweet ya lata,0
"   yippeeeee yay lets gather in the hay...HIS LOVE FOUND IT'S WAY+ boy,it's Gonna STAY added 2 the Master's HOLY WAY: ALL HIS WILL+WAY",1
#IranElection - no one realizes how deep this goes.,0
&gt;. Bodies from Air France crash have been found  http://twurl.nl/dvu8be (via @Paisano ),0
"  &lt; that is the story of my life, a whole bunch of frownies!",0
I HAVE NOOOOOOOOOO FRIENDS ON TWITTER IT MAKES ME SAD WILL SOMEONE FOLLOW ME,0
i just want to hear from you. i guess that's asking too much..,0
Hardest working chica i know( mii boss lady) @MoneyAceweather (look up to her seriously) lOl,1
i really2 don't like this condition. sucksssssss,0
"       Orlando Lost  The Series. Oh Well, Maybe Phoenix, Or Boston, Or Cleveland (The Teams I Like) Will Make It Next Year!",0
rinitis sucks!!!!!,0
thanks for being the bestttttttttttttttttttt J-dawg,1
&gt;( &gt;(  i'm mad and sad right now. Played so terrible today in both soccer and basketball.,0
&lt;- but mustache man is not that desperate,0
&lt;--------- my face because i'm missing zoro tonight.,0
@riceuniversiity I know huh @Kouture85 Im bout to cry@Ahmier thanks Marco! *muah*,0
angry,0
praise God for this beautiful day!!!,1
sry matt 2 hear that (,0
what the fucccckkkkkkkkkk,0
Bye World!!!!!!,0
i couldnt even have one fairytale night,0
I'll be working when Pottercast/Lupins/Willows come near me.  FAIL.,0
"    My cell phone screen is dead.  Sooooooooooo, no texts and I don't know who's calling.  Fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuck",0
"    NO MORE SICKNESS. strike i say STRIKE! ohhhh well, 'nother day off school i guess",0
Nobody likes Year One in the reviews I've read. I'm disappointed. But maybe now I'll like it more since I'm not expecting much..,0
(must i say more?),0
*old me's dead and gone*,0
... have to go now ??? 13 more minutes   ... please please please,0
@Lakers!! I love you guyssss! Those rings.. Mmmyeahh! Bling blingg,1
@PERFEKTnCHANCE (Chance) is Boo #29,1
@Standing_Stones  Thank you very much for the DVD suggestion!  Very nice of you!  Looks good.,1
awwwww i really hate this.,0
bad day.,0
bad day.....damn you @311. What kind of ticket sale was that.....,0
Boston Globe could be shut down in 60 days http://sbne.ws/r/vWc,0
bye guys!!!! i'ma miss ya'll sooo sooo much! but don't worry i'll be back on monday!!! have an awesome weekend!!! peace!!!!,0
can i have some followers :' ( ... i'm so sad...    NOW THAT I'M LOSING HOPE -pressure,0
Couldn't bless'd da mic w/ my bra's in music 2day @ERiceOnTheBeat @moneybagzfam1st @circustk,0
CRY CRY CRY,0
F**kn day...,0
Goodnight,0
grandma is very sick. not doing well. going to the emergency room.,0
had a WONDERFUL day  G_D is GRRRRRRRRREAT!!!!!,1
I am going to shed tears if the Cavs have to go home tonight. Like seriously,0
i am soooo sad...at this point of night i'd be cuddling with jonathan like i did for 4 years,0
I hate you forever.,0
I have passed 70-542 exam today,1
i missed it,0
i still Feel like a Douchebag,0
I want to write a song. I think I will.,1
- @serialseb Always thought time estimates should use 'value of Pi rule' (x 3.14). Only exception being 'Pi squared rule'.,1
@SirKenRobinson Creativity via Twitter http://bit.ly/HVTHS,1
"- @SlashHudson you tease, i wanna hear the tracks!! ",1
@sommacolada never answering my im's,0
@soultravelers3 http://bit.ly/H9Nqe  15 TravelTips 4 student safety in roughplaces,1
@squarespace it's now fathers day and you haven't picked me...yet. I kind of want to incessantly bother you...#squarespace,0
@SRenaeNae... What is 'FML',1
@sweetlilmzmia: &quot;Gotta LOVE Blip.fm - John Mayer Trio - CALIFORNIA DREAMIN' as heard on Conan 06/04/2009 ---... â™« http://blip.fm/~7qdf0,1
@Thatsrightnate ~ Just in case you need some help w that:  http://bit.ly/12nP1H,1
@THEDIAMONDCOACH  Im sure he'd love that LOL,1
@theenglishmuse on &quot;Karl Lagerfeld&quot; 's Twitter profile(s) lol!  Heart the first pic http://tinyurl.com/cbl6tm,1
@TheIanCrawford is no longer in the Cab. To say I'm heartbroken is an understatement... good luck with everything! you're amazing ian.,0
@va_songstress broke my twitter..,0
@warbo is off clubbing... must come over to sheffield sometime &amp; party but really probably shouldn't atm. a tech conference is a conf etc,0
" @weselec My avatar can't figure out what you people are, either. http://tr.im/jj70",1
@xxkirahxx is fulfilling my life's ambition 2 go 2 a Jonas Brothers concert + I went 2 HMV and the new album is already sold out! Why me?,0
" @yhf What happened to movies, anyway? It's like Hollywood forgot: in rough times, the public wants to see.. http://tr.im/mZ8l",1
@zochula just yelled at me for picking apple store over food.,0
@ZOEBOE: &quot;whoops credit is due to   &gt;&gt;&gt;rb@MusicIsMySunshine:  &quot; ? http://blip.fm/~7d4pk,1
#ERROR!,1
1 of me cats kittens died only 3 days old too..RIP ming.,0
1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb,0
"- 20 chicken mcnuggets, 2 double cheeseburgers, large fries, and a lemonade for dinner. Why you may ask? Because I hate my body. ",1
3 hrs on da phone...lol dude is hilarious,0
- 400th tweet (!) breakfast: everything bagel toasted w/cream cheese with an iced cap... delish,1
5 gb of video to upload to utube :O dam sony vegas making it so big,0
50% of the new footwear labeling norm is definitions that are never referred to in the document. Who wrote this up?,0
a big angry spider was crawling in my blankeys  i flicked it to the floor and cant sleep now,0
A blessed sunday everyone!,1
#ERROR!,0
A dog riding the bicycle http://bit.ly/gvMzD,1
" a fly just landed in my green chile stew. i've never been big on killing bugs, but this asshole asked for it. There goes my appetite",0
A problem shared is a buck passed,1
A_ just got the same handshake in her meeting. Vibe here sucks,0
à¸”à¸¹ï¿½?à¸šà¹„à¸•à¹‹ hitech,1
(Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!,0
alice is beating be at my scooby doo board game!,0
am quite tired can't wait till wwe at burswood &lt;3,1
anyone have any advice on how to cope with a break up?,0
"  arrrrrrrgggggggghhhhhhhh!!!!!!!!!!  that's it, all lines of communications are temporarily suspended! ",0
#ERROR!,1
Being NASTY in the studio with my woman!!!  Go SLEEPIES!!!,1
but i understand.,0
cars being inspected today gonna cost me over 600 dollars,0
e is OUT!,0
everythings wrong.,0
Exercise 2 build muscle mass is only thing that speeds metabolism: http://tinyurl.com/bvagbj,0
feeling ok for the first time in a few days. thank you!,1
"  found a new way to text him, yey!",1
friends dying is just horrible.,0
going for a paddle 2moz,1
Good Nite.  I hope Grandma visits my dreams again tonight.  Last Night was uplifting...  I miss her.,1
Goodbassplayer... that is funny.... ;)  OilIPO.... I hope the people that will bring us good things are started early this week...,1
He was the best there.,0
Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL,0
I dont want my sister to leave me for the whole summer!,0
i hope everyone is at church so i can just go to my concert in peace on wed.  dont have to worry about rushing back to church to visit,0
- i just spilt the last of my jordans cereal on the floor iâ€™m distraught http://tumblr.com/xxw2329lh,0
I miss my family and friends.,0
I see I missed the nectar sucking dirty talk ;),0
I want a freaking puppy now! A cute little black yorkshire terrier.,0
- I want irissa back http://tumblr.com/xpn1wrj48,0
I'm glad diversity got through...but what about stavros!,0
I'm here to tell ya ... very yummy.  Decided to go on a hunt for blender drinks ... know any good ones?,1
I'm out of Nutella,0
is it rlly tht serious? I'm abt to go thru my fonebook...,0
is listenin to my new fav band more amor,1
it is on environmental studies and driving me mental,0
I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad   I'm gonna cry.,0
Just another day in paradise. ;),1
Just found a bone in my chicken nugget    Not cool,0
" - Like I said, my back still fucking hurts and Iâ€™m going to complain about it like no oneâ€™s business.... http://tumblr.com/x6n25amd5",0
love you! &lt;333,1
my aunties dog is getting put down  hes my dogs brother aswell,0
" - my head feels like its going to explode - mmm, what a horrendous image... the mess!",0
my head is killing meee,0
" - My name is Amy. Iï¿½m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0",0
" - my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj",0
Â«Confirmed: Missing Air France Flight 447 has Crashed in the AtlanticÂ»: http://bit.ly/BxdVL,0
about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.,0
about school....... it will all be over soon can't wait to celebrate            STRES till then,0
- about to pop in a movie &amp; chill a bit... get it innnnn.! call n text,1
#ERROR!,1
abt missing Air France plane. Follow here for best air news source:  http://tinyurl.com/m2p6yk,0
AFI are not at reading til sunday this sucks !!!!!!!!!,0
" after a crap night was looking forward to being cheered up, but no. Never mind.",0
ah the postman didn't have my package. What am I goon to do for the rest of the day.....,0
ahh school on monday!!!! not ready,1
" ahhh. Drizzy. Mr. Rogers, you are indeed the best.",1
" Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness.",0
" Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!",0
all day.. no play.,0
all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne,0
all I want is my ma in my arms  that's all I want is you in my arms,0
all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored,0
all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!,0
All the small things...,1
" All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad.",0
allison didnt win. She should have.,0
almost time to leave.,0
already getting sleepy...I really want to get my psych quizzes done tonight...,0
- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao  / had a nice nap.,1
am excited,1
Am feelin very happy!?,1
Am I feeding the Pig'?,1
" am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka",0
am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh,0
-- An alarm clock is a device for waking up people who do not have small children. ---,1
And how can you mend a broken heart?   â™« http://blip.fm/~8k7kl,0
and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/,0
and i was just starting to get confident in myself! you have torn me down!,0
anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternatÃ­va,1
another 45 mins....,0
another early day,0
another father's day weekend I don't get to spend with my dad..,0
Another Friday night of Rock Band,1
anticipating a tough day ahead,0
anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is,0
: D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!,1
- ?oVe&lt;33,0
6:30...what's wrong wit it?,0
- alergic... nose itchy and eyes burning... Hope It's getting better soon....,0
and they KEEP on coming!   xox,0
Another expensive weekend trip to the vet.,0
"  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE",0
but chilli prawns will make the pain better...,0
daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. â™¥,0
DD has pinkeye...not fun.,0
-- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner),0
feeling hopeless and useless.,0
forgot my lunch at home,0
General Motors sold hummer :S :S,0
Good morning all! Have a great day!!!,1
goodnight..,0
gooood night!!   must prepare for tomorrows meeting now,0
- Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn iâ€™m... http://tumblr.com/xzp224xgj,0
having a luvly day http://tinyurl.com/ckbmkc,1
he is so hot !,1
hmm what to do!,1
http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist,0
I am actually crying now because of sore throat.,0
" - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm",0
i miss my brother.. i worry about him.,0
"  i need to think of something else, first. ",0
i wanted julian to win!,0
- Iowa No. 2 in happy! Yea!,1
jus got some bad news,0
just got home,1
just mean,0
just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!,1
- Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp,0
"  ''Love, save the empty''",0
my camera broke !,0
My mom is the funniest person ever!,1
my parents left,0
"  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!",0
"  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts.",0
nothing....,0
ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx,0
Pie seems to have quite a good appetite now.,1
- server problems - motivating me to change hosting providers though... #fb,0
shakes head,0
"  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!",0
some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?,0
someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity .,0
myspace peOplE  can get really angry if I don't answer them right away... JA!,0
never get any photo comments on m space and more,0
"  NHL: Penguins 1, Red Wings 3 - FINAL - Red Wings lead series 1-0 - for stats, stars and more visit http://www.nhl.com",1
no tickets in germany for the miley cyrus tour..,0
"  photo shoot rained out...  oh well, back to post!",0
R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith],1
RIP Charles J ...the world is with one less fine fellow,0
RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells.,0
- she is amazing -- Bjork ï¿½ Bachelorette ? http://blip.fm/~4lfyi,1
so bored,0
so much for a good weekend,0
Thank you.    @Kyauphie,1
The hotel doesn't know where it is either... that was my favorite! How poopie is that.,0
- thelovelybones: I plan on owning this â€¦donâ€™t judge me. http://tumblr.com/xr0238tmq,0
"  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4",0
- ticketsandpassports: Â lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue,0
To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g,0
Today is not a good day. But I guess laying around the house in your undies isn't so bad.,0
"  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)",0
when will RB2 get an australian release date???,0
" !my grandma just told me she thinks I'm stupid. Well, hey thanks, G.",0
#andyhurleyday,1
#ASOT400,1
#betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8,0
#followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1,1
#IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH,0
#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany,1
#p1wimax no signal detected here at the gardens,0
#trackle,0
--&gt; that was then. ='( --&gt; this is NOW.,1
&lt;3 this pic If u want more tell me cause I got more   http://twitpic.com/6vsv8,1
&lt;---My expression watching this again: http://tinyurl.com/eqbwe,1
